name,export_rva,target_rva,target_size,source,status,notes
??0?$basic_filebuf@DV?$char_traits@D@_STL@@@_STL@@QAE@XZ,,0x00013C10,264,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_filebuf.cpp,matched,stlport-4.5.3
??4?$back_insert_iterator@V?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@@_STL@@QAEAAV01@ABD@Z,,0x00019160,25,Code/Libraries/Source/WWVegas/WWLib/stlport_money_get.cpp,matched,stlport-4.5.3
?get@?$money_get@DV?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@@_STL@@QBE?AV?$istreambuf_iterator@DV?$char_traits@D@_STL@@@2@V32@0_NAAVios_base@2@AAHAAV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@2@@Z,,0x00019850,57,Code/Libraries/Source/WWVegas/WWLib/stlport_money_get.cpp,matched,stlport-4.5.3
?get@?$money_get@DV?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@@_STL@@QBE?AV?$istreambuf_iterator@DV?$char_traits@D@_STL@@@2@V32@0_NAAVios_base@2@AAHAAO@Z,,0x000198D0,57,Code/Libraries/Source/WWVegas/WWLib/stlport_money_get.cpp,matched,stlport-4.5.3
??$make_pair@V?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@_N@_STL@@YA?AU?$pair@V?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@_N@0@ABV?$istreambuf_iterator@DV?$char_traits@D@_STL@@@0@AB_N@Z,,0x00019B60,28,Code/Libraries/Source/WWVegas/WWLib/stlport_money_get.cpp,matched,stlport-4.5.3
??0?$pair@V?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@PAD@_STL@@QAE@ABV?$istreambuf_iterator@DV?$char_traits@D@_STL@@@1@ABQAD@Z,,0x0016CB20,28,Code/Libraries/Source/WWVegas/WWLib/stlport_money_get.cpp,matched,stlport-4.5.3
??$__get_string@V?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@PAD@_STL@@YA?AU?$pair@V?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@_N@0@V?$istreambuf_iterator@DV?$char_traits@D@_STL@@@0@0PAD1@Z,,0x00019C20,75,Code/Libraries/Source/WWVegas/WWLib/stlport_money_get.cpp,matched,stlport-4.5.3
??4?$back_insert_iterator@V?$basic_string@GV?$char_traits@G@_STL@@V?$allocator@G@2@@_STL@@@_STL@@QAEAAV01@ABG@Z,,0x00019CF0,26,Code/Libraries/Source/WWVegas/WWLib/stlport_money_get_wide.cpp,matched,stlport-4.5.3
?put@?$money_put@DV?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@@_STL@@QBE?AV?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@2@V32@_NAAVios_base@2@DO@Z,,0x00019890,52,Code/Libraries/Source/WWVegas/WWLib/stlport_money_put.cpp,matched,stlport-4.5.3
?put@?$money_put@DV?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@@_STL@@QBE?AV?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@2@V32@_NAAVios_base@2@DABV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@2@@Z,,0x00019910,47,Code/Libraries/Source/WWVegas/WWLib/stlport_money_put.cpp,matched,stlport-4.5.3
??$fill_n@V?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@ID@_STL@@YA?AV?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@0@V10@IABD@Z,,0x00019AD0,113,Code/Libraries/Source/WWVegas/WWLib/stlport_money_put.cpp,matched,stlport-4.5.3
??$fill_n@V?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@_STL@@IG@_STL@@YA?AV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@0@V10@IABG@Z,,0x00019B80,103,Code/Libraries/Source/WWVegas/WWLib/stlport_money_put_wide.cpp,matched,stlport-4.5.3
?put@?$time_put@DV?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@@_STL@@QBE?AV?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@2@V32@AAVios_base@2@DPBUtm@@PBD3@Z,,0x00018630,290,Code/Libraries/Source/WWVegas/WWLib/stlport_time_put.cpp,matched,stlport-4.5.3
?negative_sign@?$moneypunct@D$00@_STL@@QBE?AV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@2@XZ,,0x0000EA70,27,Code/Libraries/Source/WWVegas/WWLib/stlport_money_get.cpp,matched,gen-alias;object-symbol=?negative_sign@?$moneypunct@D$00@_STL@@QBE?AV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@2@XZ;C++ alias
??0?$basic_streambuf@DV?$char_traits@D@_STL@@@_STL@@IAE@XZ,,0x00013320,60,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_filebuf.cpp,matched,gen-alias;object-symbol=??0?$basic_streambuf@DV?$char_traits@D@_STL@@@_STL@@IAE@XZ;C++ alias
??_GCImage@ATL@@UAEPAXI@Z,,0x00002926,28,Code/Libraries/Source/ATL/atlimage.cpp,matched,gen-alias;object-symbol=??_GCImage@ATL@@UAEPAXI@Z;C++ alias
?put@?$time_put@GV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@_STL@@@_STL@@QBE?AV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@2@V32@AAVios_base@2@GPBUtm@@PBG3@Z,,0x00018D30,264,Code/Libraries/Source/WWVegas/WWLib/stlport_time_put_wide.cpp,matched,stlport-4.5.3
?do_put@?$time_put@GV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@_STL@@@_STL@@MBE?AV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@2@V32@AAVios_base@2@GPBUtm@@DD@Z,,0x0000F680,78,Code/Libraries/Source/WWVegas/WWLib/stlport_time_put_wide.cpp,matched,stlport-4.5.3
??$__put_time@V?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@_STL@@@_STL@@YA?AV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@0@PAD0V10@ABVios_base@0@G@Z,,0x0000F6D0,103,Code/Libraries/Source/WWVegas/WWLib/stlport_time_put_wide.cpp,matched,stlport-4.5.3
??$__write_integer_backward@J@_STL@@YAPADPADHJ@Z,,0x0000D460,216,Code/Libraries/Source/WWVegas/WWLib/stlport_write_integer_backward.cpp,matched,stlport-4.5.3
?do_put@?$num_put@GV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@_STL@@@_STL@@MBE?AV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@2@V32@AAVios_base@2@GJ@Z,,0x00010C60,74,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_num_put.cpp,matched,stlport-4.5.3
?do_put@?$num_put@GV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@_STL@@@_STL@@MBE?AV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@2@V32@AAVios_base@2@GK@Z,,0x00010C10,74,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_num_put.cpp,matched,stlport-4.5.3
??$__copy_integer_and_fill@GV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@_STL@@@_STL@@YA?AV?$ostreambuf_iterator@GV?$char_traits@G@_STL@@@0@PBGHV10@HHGGG@Z,,0x0000ECE0,459,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_copy_integer_and_fill.cpp,matched,stlport-4.6
?do_put@?$num_put@DV?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@@_STL@@MBE?AV?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@2@V32@AAVios_base@2@DK@Z,,0x0000D2D0,74,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_num_put.cpp,matched,stlport-4.5.3
?do_put@?$num_put@DV?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@@_STL@@MBE?AV?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@2@V32@AAVios_base@2@DJ@Z,,0x0000D410,74,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_num_put.cpp,matched,stlport-4.5.3
??$_M_get_base_or_zero@V?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@D@_STL@@YAHAAV?$istreambuf_iterator@DV?$char_traits@D@_STL@@@0@0AAVios_base@0@PAD@Z,,0x00007C90,508,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_get_base_or_zero.cpp,matched,stlport-4.5.3
??$_M_get_base_or_zero@V?$istreambuf_iterator@GV?$char_traits@G@_STL@@@_STL@@G@_STL@@YAHAAV?$istreambuf_iterator@GV?$char_traits@G@_STL@@@0@0AAVios_base@0@PAG@Z,,0x0000A0F0,523,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_get_base_or_zero.cpp,matched,stlport-4.5.3
??$_M_range_initialize@PBD@?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@QAEXPBD0ABUforward_iterator_tag@1@@Z,,0x000078C0,84,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_string_range_init.cpp,matched,stlport-4.5.3
??$?9DV?$char_traits@D@_STL@@V?$allocator@D@1@@_STL@@YA_NABV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@0@0@Z,,0x000077B0,65,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_string_not_equal.cpp,matched,stlport-4.5.3
??3@YAXPAX@Z,,0x0002FD60,21,Code/Libraries/Source/WWVegas/WWLib/mem_ops.cpp,matched,game memory-manager pointer table; class 1 scalar class 2 array
??_V@YAXPAX@Z,,0x0002FD80,21,Code/Libraries/Source/WWVegas/WWLib/mem_ops.cpp,matched,game memory-manager pointer table; class 1 scalar class 2 array
??2@YAPAXI@Z,,0x0002FDA0,19,Code/Libraries/Source/WWVegas/WWLib/mem_ops.cpp,matched,game memory-manager pointer table; class 1 scalar class 2 array
??_U@YAPAXI@Z,,0x0002FDE0,19,Code/Libraries/Source/WWVegas/WWLib/mem_ops.cpp,matched,game memory-manager pointer table; class 1 scalar class 2 array
?__adjust_float_buffer@_STL@@YAXPAD0D@Z,,0x0001B3B0,34,Code/Libraries/Source/WWVegas/WWLib/stlport_adjust_float_buffer.cpp,matched,stlport-4.5.3
?__valid_grouping@_STL@@YA_NPBD000@Z,,0x00017C80,77,Code/Libraries/Source/WWVegas/WWLib/stlport_valid_grouping.cpp,matched,stlport-4.5.3
?__get_fdigit@_STL@@YA_NAAGPBG@Z,,0x00018200,59,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_get_fdigit.cpp,matched,stlport-4.5.3
?__get_fdigit_or_sep@_STL@@YA_NAAGGPBG@Z,,0x00018240,78,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_get_fdigit.cpp,matched,stlport-4.5.3
?_M_increment@?$_Rb_global@_N@_STL@@SAPAU_Rb_tree_node_base@2@PAU32@@Z,,0x00024250,105,Code/Libraries/Source/WWVegas/WWLib/stlport_rb_tree_increment.cpp,matched,stlport-4.5.3
??$__write_integer_backward@K@_STL@@YAPADPADHK@Z,,0x0000D320,234,Code/Libraries/Source/WWVegas/WWLib/stlport_write_integer_backward.cpp,matched,stlport-4.5.3
?_M_unmap@_Filebuf_base@_STL@@QAEXPAXJ@Z,,0x0001D780,43,Code/Libraries/Source/WWVegas/WWLib/stlport_filebuf_base.cpp,matched,stlport-4.5.3
?_M_file_size@_Filebuf_base@_STL@@QAEJXZ,,0x0001D360,48,Code/Libraries/Source/WWVegas/WWLib/stlport_filebuf_base.cpp,matched,stlport-4.5.3
?_M_close@_Filebuf_base@_STL@@QAE_NXZ,,0x0001D570,93,Code/Libraries/Source/WWVegas/WWLib/stlport_filebuf_base.cpp,matched,stlport-4.5.3
??0_Filebuf_base@_STL@@QAE@XZ,,0x0001D300,82,Code/Libraries/Source/WWVegas/WWLib/stlport_filebuf_base.cpp,matched,stlport-4.5.3
?_M_seek@_Filebuf_base@_STL@@QAEJJH@Z,,0x0001D6D0,165,Code/Libraries/Source/WWVegas/WWLib/stlport_filebuf_base.cpp,matched,stlport-4.5.3
??0?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@QAE@XZ,,0x00007850,101,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_string_default_ctor.cpp,matched,stlport-4.5.3
??0ios_base@_STL@@IAE@XZ,,0x0001C1A0,125,Code/Libraries/Source/WWVegas/WWLib/stlport_ios_base_ctor.cpp,matched,stlport-4.5.3
?do_get_monthname@?$time_get@GV?$istreambuf_iterator@GV?$char_traits@G@_STL@@@_STL@@@_STL@@MBE?AV?$istreambuf_iterator@GV?$char_traits@G@_STL@@@2@V32@0AAVios_base@2@AAHPAUtm@@@Z,,0x0000F5C0,179,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_time_get_names.cpp,matched,stlport-4.5.3
?do_get_weekday@?$time_get@GV?$istreambuf_iterator@GV?$char_traits@G@_STL@@@_STL@@@_STL@@MBE?AV?$istreambuf_iterator@GV?$char_traits@G@_STL@@@2@V32@0AAVios_base@2@AAHPAUtm@@@Z,,0x0000F510,167,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_time_get_names.cpp,matched,stlport-4.5.3
?Init@?$CA2WEX@$0IA@@ATL@@AAEXPBDI@Z,,0x00001DB1,98,Code/Libraries/Source/ATL/atlconv.cpp,matched,vendored=atl-7.1
??1?$CA2WEX@$0IA@@ATL@@QAE@XZ,,0x00001D9A,18,Code/Libraries/Source/ATL/atlconv.cpp,matched,vendored=atl-7.1
?AtlThrowLastWin32@ATL@@YGXXZ,,0x0000113D,26,Code/Libraries/Source/ATL/atlconv.cpp,matched,vendored=atl-7.1
??6@YAAAVDebug@@AAV0@ABURealRange@@@Z,0x00004F7A,0x00004F7A,78,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 RealRange debug insertion
??6@YAAAVDebug@@AAV0@ABURegion2D@@@Z,0x0000505C,0x0000505C,47,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 Region2D debug insertion
??6@YAAAVDebug@@AAV0@ABUIRegion2D@@@Z,0x0000508B,0x0000508B,47,Code/Libraries/Source/WWVegas/WWMath/region.cpp,matched,Open-BFME5 IRegion2D debug insertion
??$mismatch@V?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@PBD@_STL@@YA?AU?$pair@V?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@PBD@0@V?$istreambuf_iterator@DV?$char_traits@D@_STL@@@0@0PBD@Z,,0x00011C30,95,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_mismatch.cpp,matched,stlport-4.5.3
??$__get_string@V?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@PBD@_STL@@YA?AU?$pair@V?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@_N@0@V?$istreambuf_iterator@DV?$char_traits@D@_STL@@@0@0PBD1@Z,,0x00011C90,75,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_mismatch.cpp,matched,stlport-4.5.3
?insert@?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@QAEPADPADD@Z,,0x00011CE0,49,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_string_insert.cpp,matched,stlport-4.5.3
??1?$basic_streambuf@GV?$char_traits@G@_STL@@@_STL@@UAE@XZ,,0x00013560,14,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_streambuf.cpp,matched,vendored=stlport-4.5.3;wide streambuf destructor identified from the RTTI descriptor behind its vtable at 0x00BBBD14
??_G?$basic_streambuf@GV?$char_traits@G@_STL@@@_STL@@UAEPAXI@Z,,0x000135A0,30,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_streambuf.cpp,matched,vendored=stlport-4.5.3;wide streambuf scalar deleting destructor calling the body at 0x00013560
??$min@I@_STL@@YAABIABI0@Z,,0x000173C0,17,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_streambuf.cpp,matched,vendored=stlport-4.5.3
?to_int_type@?$__char_traits_base@GG@_STL@@SAGABG@Z,,0x00017FC0,8,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_streambuf.cpp,matched,vendored=stlport-4.5.3
?eq@?$__char_traits_base@GG@_STL@@SA_NABG0@Z,,0x00017FD0,21,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_streambuf.cpp,matched,vendored=stlport-4.5.3
?sgetc@?$basic_streambuf@GV?$char_traits@G@_STL@@@_STL@@QAEGXZ,,0x00018130,17,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_streambuf.cpp,matched,vendored=stlport-4.5.3
??0?$fpos@H@_STL@@QAE@J@Z,,0x0001C7F0,18,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_streambuf.cpp,matched,vendored=stlport-4.5.3
?gbump@?$basic_streambuf@GV?$char_traits@G@_STL@@@_STL@@IAEXH@Z,,0x0001C810,13,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_streambuf.cpp,matched,vendored=stlport-4.5.3
?pbump@?$basic_streambuf@GV?$char_traits@G@_STL@@@_STL@@IAEXH@Z,,0x0001C840,13,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_streambuf.cpp,matched,vendored=stlport-4.5.3
?setp@?$basic_streambuf@GV?$char_traits@G@_STL@@@_STL@@IAEXPAG0@Z,,0x0001C850,20,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_streambuf.cpp,matched,vendored=stlport-4.5.3
?in_avail@?$basic_streambuf@GV?$char_traits@G@_STL@@@_STL@@QAEHXZ,,0x0001C8C0,20,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_streambuf.cpp,matched,vendored=stlport-4.5.3
?seekoff@?$basic_streambuf@GV?$char_traits@G@_STL@@@_STL@@MAE?AV?$fpos@H@2@JHH@Z,,0x0001C970,20,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_streambuf.cpp,matched,vendored=stlport-4.5.3
?stossc@?$basic_streambuf@GV?$char_traits@G@_STL@@@_STL@@QAEXXZ,,0x0001CCA0,20,Code/Libraries/Source/WWVegas/WWLib/stlport_wide_streambuf.cpp,matched,vendored=stlport-4.5.3
??0?$_Eq_int_bound@V?$char_traits@D@_STL@@@_STL@@QAE@H@Z,,0x00007120,11,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
??$__distance@PAD@_STL@@YAHABQAD0ABUrandom_access_iterator_tag@0@@Z,,0x00007810,13,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?flags@ios_base@_STL@@QAEHH@Z,,0x000132A0,13,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?precision@ios_base@_STL@@QAEHH@Z,,0x000132D0,13,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?width@ios_base@_STL@@QAEHH@Z,,0x000132E0,13,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?_M_check_exception_mask@ios_base@_STL@@IAEXXZ,,0x000132F0,14,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?tie@?$basic_ios@DV?$char_traits@D@_STL@@@_STL@@QAEPAV?$basic_ostream@DV?$char_traits@D@_STL@@@2@PAV32@@Z,,0x00013450,13,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?fill@?$basic_ios@DV?$char_traits@D@_STL@@@_STL@@QAEDD@Z,,0x000135C0,13,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?move@?$__char_traits_base@DH@_STL@@SAPADPADPBDI@Z,,0x00013700,23,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?_M_construct_null_aux@?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@AAEXPADABU__true_type@2@@Z,,0x00013730,10,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
??$max@I@_STL@@YAABIABI0@Z,,0x00013740,17,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
??_D?$basic_istream@DV?$char_traits@D@_STL@@@_STL@@QAEXXZ,,0x00013760,21,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
??$min@H@_STL@@YAABHABH0@Z,,0x000173E0,17,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?_FILE_I_avail@_STL@@YAHPBU_iobuf@@@Z,,0x00017B90,8,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?_FILE_I_postincr@_STL@@YAAADPAU_iobuf@@@Z,,0x00017BA0,15,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?_M_init@?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@AAEXPAV?$basic_streambuf@DV?$char_traits@D@_STL@@@2@@Z,,0x00017D30,21,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
??0?$istreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@QAE@PAV?$basic_streambuf@DV?$char_traits@D@_STL@@@1@@Z,,0x000180E0,23,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
??$assign@PAD@?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@QAEAAV01@PAD0@Z,,0x00019DC0,23,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?_M_setstate_nothrow@ios_base@_STL@@IAEXH@Z,,0x0001BBE0,15,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?_S_eof@?$basic_ios@DV?$char_traits@D@_STL@@@_STL@@SA_NH@Z,,0x0001BE10,13,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?_FILE_I_end@_STL@@YAPADPBU_iobuf@@@Z,,0x0001C6C0,10,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?_FILE_I_bump@_STL@@YAXPAU_iobuf@@H@Z,,0x0001C6D0,14,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?_M_gbump@?$basic_streambuf@DV?$char_traits@D@_STL@@@_STL@@QAEXH@Z,,0x0001CD80,15,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?egptr@?$basic_streambuf@DV?$char_traits@D@_STL@@@_STL@@IBEPADXZ,,0x0001D0F0,9,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?eq@?$__char_traits_base@DH@_STL@@SA_NABD0@Z,,0x0001D9D0,18,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
??0?$_Scan_for_char_val@V?$char_traits@D@_STL@@@_STL@@QAE@D@Z,,0x0003CD00,11,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?eq_int_type@?$__char_traits_base@DH@_STL@@SA_NABH0@Z,,0x00620120,18,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?_M_set_exception_mask@ios_base@_STL@@IAEXH@Z,,0x00665630,10,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
?_M_construct_null@?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@AAEXPAD@Z,,0x00665B20,10,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
??0?$_Constant_binary_fun@HHH@_STL@@QAE@ABH@Z,,0x006CFE10,13,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_istream.cpp,matched,vendored=stlport-4.5.3
??_D?$basic_ostream@DV?$char_traits@D@_STL@@@_STL@@QAEXXZ,,0x00013780,21,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_ostream.cpp,matched,vendored=stlport-4.5.3
?failed@?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@QBE_NXZ,,0x0001A0E0,11,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_ostream.cpp,matched,vendored=stlport-4.5.3
??0?$ostreambuf_iterator@DV?$char_traits@D@_STL@@@_STL@@QAE@PAV?$basic_streambuf@DV?$char_traits@D@_STL@@@1@@Z,,0x0001A120,19,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_ostream.cpp,matched,vendored=stlport-4.5.3
?__is_open@_Filebuf_base@_STL@@QBE_NXZ,,0x000133B0,11,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_fstream.cpp,matched,vendored=stlport-4.5.3
?is_open@?$basic_filebuf@DV?$char_traits@D@_STL@@@_STL@@QBE_NXZ,,0x00013400,11,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_fstream.cpp,matched,vendored=stlport-4.5.3
??$max@H@_STL@@YAABHABH0@Z,,0x00013630,17,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_fstream.cpp,matched,vendored=stlport-4.5.3
?is_open@?$basic_fstream@DV?$char_traits@D@_STL@@@_STL@@QAE_NXZ,,0x0001D860,11,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_fstream.cpp,matched,vendored=stlport-4.5.3
??_D?$basic_fstream@DV?$char_traits@D@_STL@@@_STL@@QAEXXZ,,0x0001EA10,22,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_fstream.cpp,matched,vendored=stlport-4.5.3
?_M_terminate_string_aux@?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@AAEXABU__true_type@2@@Z,,0x00007400,9,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_num_get.cpp,matched,vendored=stlport-4.5.3
?__get_fdigit@_STL@@YA_NAADPBD@Z,,0x00017BD0,23,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_num_get.cpp,matched,vendored=stlport-4.5.3
?__get_digit_from_table@_STL@@YAHI@Z,,0x00017C20,23,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_num_get.cpp,matched,vendored=stlport-4.5.3
?empty@?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@QBE_NXZ,,0x00018070,11,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_num_get.cpp,matched,vendored=stlport-4.5.3
?min@?$_Integer_limits@_J$0?IAAAAAAAAAAAAAAA@$0HPPPPPPPPPPPPPPP@$0?0$00@_STL@@SA_JXZ,,0x00018090,8,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_num_get.cpp,matched,vendored=stlport-4.5.3
?max@?$_Integer_limits@_J$0?IAAAAAAAAAAAAAAA@$0HPPPPPPPPPPPPPPP@$0?0$00@_STL@@SA_JXZ,,0x000180A0,9,Code/Libraries/Source/WWVegas/WWLib/stlport_narrow_num_get.cpp,matched,vendored=stlport-4.5.3
